t_ms pacing_bps cwnd rtt_ms raw_pacing
84000 39192192 11 103.024 39192192bps
84000 54058192 14 98.392 54058192bps
84000 54058192 14 108.974 54058192bps
84000 54058192 14 139.73 54058192bps
84000 54058192 14 158.054 54058192bps
84000 39192192 11 176.038 39192192bps
85000 41125184 12 143.656 41125184bps
85000 41125184 12 133.394 41125184bps
85000 41125184 12 133.517 41125184bps
85000 41125184 12 134.942 41125184bps
85000 41125184 12 137.411 41125184bps
85000 45379520 12 141.062 45379520bps
85000 56724400 15 154.721 56724400bps
86000 56724400 15 157.332 56724400bps
86000 56724400 15 182.626 56724400bps
86000 56724400 15 178.021 56724400bps
86000 56724400 15 188.844 56724400bps
86000 56724400 15 182 56724400bps
86000 41125184 12 189.641 41125184bps
86000 38323744 12 168.655 38323744bps
86000 38323744 12 152.104 38323744bps
87000 39192192 12 128.216 39192192bps
87000 39192192 12 113.549 39192192bps
87000 43246560 12 103.388 43246560bps
87000 54058192 15 104.774 54058192bps
87000 54058192 15 125.532 54058192bps
87000 46306888 4 141.232 46306888bps
87000 46306888 4 95.436 46306888bps
88000 46306888 9 81.509 46306888bps
88000 46306888 9 88.643 46306888bps
88000 46306888 10 107.367 46306888bps
88000 46306888 10 105.972 46306888bps
88000 57883616 12 122.627 57883616bps
88000 57883616 13 125.684 57883616bps
88000 57883616 13 150.705 57883616bps
89000 57883616 13 162.324 57883616bps
89000 41965624 12 161.16 41965624bps
89000 46306888 13 126.103 46306888bps
89000 46306888 13 120.379 46306888bps
89000 46306888 13 131.958 46306888bps
89000 46306888 13 156.657 46306888bps
89000 46306888 13 159.22 46306888bps
90000 57883616 15 165.52 57883616bps
90000 57883616 16 169.024 57883616bps
90000 57883616 16 187.581 57883616bps
90000 57883616 16 200.481 57883616bps
90000 57883616 16 208.514 57883616bps
90000 41965624 13 205.869 41965624bps
90000 38379776 13 169 38379776bps
91000 39192192 13 145.257 39192192bps
91000 39192192 13 122.829 39192192bps
91000 39192192 13 110.836 39192192bps
91000 43246560 13 103.455 43246560bps
91000 54058192 16 98.848 54058192bps
91000 54058192 16 109.478 54058192bps
91000 54058192 16 143.957 54058192bps
92000 54058192 16 182.767 54058192bps
92000 39192192 13 193.731 39192192bps
92000 40901072 12 160.551 40901072bps
92000 40901072 12 141.516 40901072bps
92000 40901072 12 136.865 40901072bps
92000 40901072 12 136.1 40901072bps
92000 40901072 12 137.38 40901072bps
92000 45132216 12 139.544 45132216bps
93000 45132216 4 142.108 45132216bps
93000 45132216 4 100.673 45132216bps
93000 45132216 12 71.237 45132216bps
93000 45132216 9 76.704 45132216bps
93000 45132216 9 88.214 45132216bps
93000 45132216 10 101.269 45132216bps
93000 45132216 10 106.164 45132216bps
94000 56415272 12 119.845 56415272bps
94000 56415272 13 126.882 56415272bps
94000 56415272 13 158.242 56415272bps
94000 56415272 13 152.642 56415272bps
94000 40901072 10 165.038 40901072bps
94000 40284752 10 147.835 40284752bps
94000 40284752 10 139.436 40284752bps
95000 40284752 10 135.308 40284752bps
95000 40284752 10 133.358 40284752bps
95000 44452144 10 132.219 44452144bps
95000 55565176 13 131.616 55565176bps
95000 58579144 15 149.802 58579144bps
95000 58579144 15 130.906 58579144bps
95000 42469880 13 152.607 42469880bps
96000 42469880 13 160.964 42469880bps
96000 42469880 13 151.486 42469880bps
96000 42469880 13 156.165 42469880bps
96000 42469880 13 166.559 42469880bps
96000 42469880 13 156.255 42469880bps
96000 42469880 13 158.962 42469880bps
96000 46863320 13 167.856 46863320bps
97000 58579144 15 160.761 58579144bps
97000 58579144 15 172.544 58579144bps
97000 58579144 15 179.372 58579144bps
97000 58579144 15 170.887 58579144bps
97000 58579144 15 186.704 58579144bps
97000 58579144 15 188.581 58579144bps
97000 42469880 13 190.017 42469880bps
98000 40985112 12 163.996 40985112bps
98000 40985112 12 160.61 40985112bps
98000 40985112 12 157.645 40985112bps
98000 45224952 4 113.513 45224952bps
98000 45224952 4 84.58 45224952bps
98000 45224952 7 64.022 45224952bps
98000 45224952 7 75.685 45224952bps
99000 45224952 7 83.318 45224952bps
99000 56531192 10 87.958 56531192bps
99000 56531192 10 110.353 56531192bps
99000 40985112 7 121.055 40985112bps
99000 44730352 7 105.515 44730352bps
99000 44730352 7 98.714 44730352bps
99000 44730352 7 93.368 44730352bps
100000 44730352 7 92.47 44730352bps
100000 55912944 10 93.337 55912944bps
100000 55912944 10 116.354 55912944bps
100000 44730352 8 117.101 44730352bps
100000 39475232 8 98.254 39475232bps
100000 39475232 8 89.365 39475232bps
101000 39475232 8 84.641 39475232bps
101000 49344040 11 84.128 49344040bps
101000 49344040 11 98.953 49344040bps
101000 35942520 9 126.219 35942520bps
101000 35942520 9 115.587 35942520bps
101000 39908008 10 93.762 39908008bps
101000 39908008 10 75.145 39908008bps
102000 49885008 12 62.436 49885008bps
102000 49885008 12 71.239 49885008bps
102000 49885008 12 104.947 49885008bps
102000 36166632 10 133.566 36166632bps
102000 36166632 10 125.718 36166632bps
102000 36166632 10 108.015 36166632bps
102000 39908008 10 86.852 39908008bps
103000 49885008 12 74.086 49885008bps
103000 49885008 12 81.962 49885008bps
103000 49885008 12 114.309 49885008bps
103000 36166632 10 132.68 36166632bps
103000 39908008 4 110.457 39908008bps
103000 39938920 4 71.126 39938920bps
104000 39938920 9 53.695 39938920bps
104000 39938920 7 45.122 39938920bps
104000 49923648 9 47.009 49923648bps
104000 49923648 9 68.48 49923648bps
104000 41670016 10 72.583 41670016bps
104000 41670016 10 53.114 41670016bps
104000 52087528 12 48.058 52087528bps
105000 52087528 12 67.21 52087528bps
105000 37763456 10 118.25 37763456bps
105000 42722008 9 106.252 42722008bps
105000 42722008 9 100.205 42722008bps
105000 42722008 9 112.564 42722008bps
105000 58926912 11 100.242 58926912bps
105000 58926912 12 111.997 58926912bps
106000 58926912 12 136.599 58926912bps
106000 58926912 12 153.673 58926912bps
106000 58926912 12 152.47 58926912bps
106000 41461360 9 132.001 41461360bps
106000 41461360 9 111.023 41461360bps
106000 41461360 9 105.484 41461360bps
107000 41461360 9 114.22 41461360bps
107000 45750464 8 103.283 45750464bps
107000 57188088 11 110.52 57188088bps
107000 57188088 11 132.416 57188088bps
107000 41461360 8 139.176 41461360bps
107000 40676952 7 124.167 40676952bps
107000 44884920 7 106.161 44884920bps
108000 44884920 7 97.923 44884920bps
108000 56106144 10 95.154 56106144bps
108000 56106144 10 98.53 56106144bps
108000 56106144 10 119.173 56106144bps
108000 41299072 11 102.651 41299072bps
108000 41299072 11 92.312 41299072bps
108000 41299072 4 89.882 41299072bps
109000 41515456 4 63.87 41515456bps
109000 41515456 9 54.363 41515456bps
109000 41515456 9 65.792 41515456bps
109000 41515456 9 74.03 41515456bps
109000 41515456 9 81.987 41515456bps
109000 51894320 12 88.786 51894320bps
110000 51894320 12 110.557 51894320bps
110000 51894320 13 135.396 51894320bps
110000 37623384 10 145.267 37623384bps
110000 46832400 15 111.632 46832400bps
110000 46832400 15 110.252 46832400bps
110000 46832400 15 126.989 46832400bps
110000 46832400 15 157.758 46832400bps
111000 46832400 15 181.858 46832400bps
111000 46832400 15 191.056 46832400bps
111000 58540504 17 192.78 58540504bps
111000 58540504 17 195.889 58540504bps
111000 58540504 17 213.569 58540504bps
111000 58540504 17 207.759 58540504bps
111000 58540504 17 224.411 58540504bps
112000 42441864 15 212.134 42441864bps
112000 37707424 10 208.323 37707424bps
112000 41608192 12 154.132 41608192bps
112000 41608192 12 122.991 41608192bps
112000 41608192 12 107.746 41608192bps
112000 52010240 15 109.811 52010240bps
113000 52010240 15 121.126 52010240bps
113000 52010240 15 151.978 52010240bps
113000 52010240 15 180.487 52010240bps
113000 37707424 12 190.905 37707424bps
113000 38351760 12 152.144 38351760bps
113000 38351760 12 120.826 38351760bps
113000 38351760 12 103.372 38351760bps
114000 42319184 12 93.736 42319184bps
114000 42319184 4 86.294 42319184bps
114000 42319184 4 61.517 42319184bps
114000 42319184 12 59.045 42319184bps
114000 42319184 12 71.879 42319184bps
114000 42319184 9 82.591 42319184bps
114000 42319184 9 93.377 42319184bps
115000 42319184 11 100.858 42319184bps
115000 52898976 14 104.091 52898976bps
115000 52898976 14 128.149 52898976bps
115000 52898976 14 161.776 52898976bps
115000 52898976 14 173.732 52898976bps
115000 52898976 14 178.226 52898976bps
115000 52898976 14 181.396 52898976bps
116000 38351760 11 170.63 38351760bps
116000 37819480 11 127.376 37819480bps
116000 37819480 11 109.033 37819480bps
116000 41731848 11 94.871 41731848bps
116000 52164808 13 83.688 52164808bps
116000 52164808 14 83.596 52164808bps
117000 52164808 14 113.636 52164808bps
117000 52164808 14 153.982 52164808bps
117000 37819480 11 159.857 37819480bps
117000 36166632 12 123.149 36166632bps
117000 39908008 12 98.975 39908008bps
117000 39908008 12 85.559 39908008bps
117000 49885008 14 76.743 49885008bps
118000 49923648 14 83.519 49923648bps
118000 49923648 14 115.443 49923648bps
118000 38239704 13 155.332 38239704bps
118000 38239704 13 147.586 38239704bps
118000 38239704 13 129.162 38239704bps
118000 38239704 13 112.156 38239704bps
118000 38239704 13 100.409 38239704bps
119000 42195528 13 93.102 42195528bps
119000 52744416 13 102.75 52744416bps
119000 42195528 4 154.245 42195528bps
119000 42195528 4 89.326 42195528bps
119000 42195528 7 67.427 42195528bps
119000 42195528 7 66.648 42195528bps
120000 42195528 7 81.832 42195528bps
120000 52744416 9 84.291 52744416bps
120000 52744416 9 93.194 52744416bps
120000 858611216 14 25.918 858611216bps
120000 858611216 16 33.502 858611216bps
